,price,price_meter,surface,rooms,floor,max_floors,market,building_type,year_of_construction,lat,lon,rent
7061,984206.16,12852,76.58,3,1,4,primary,block of flats,2018,52.189851561366,21.015687324107,670
7062,731921.4,12852,56.95,2,1,4,primary,block of flats,2018,52.189851561366,21.015687324107,700
7063,739632.6,12852,57.55,2,1,4,primary,block of flats,2018,52.189851561366,21.015687324107,560
7064,733463.64,12852,57.07,2,1,4,primary,block of flats,2018,52.189851561366,21.015687324107,450
7065,741174.84,12852,57.67,2,1,4,primary,block of flats,2018,52.189851561366,21.015687324107,300
7066,743102.64,12852,57.82,2,1,4,primary,apartment building,2018,52.189851561366,21.015687324107,1000
7067,485652,6185.07,78.52,3,3,8,primary,apartment building,2018,52.304831270714,20.997447967529,360
7068,440027,6293.29,69.92,3,3,8,primary,apartment building,2018,52.304988716615,20.997190475464,450
7069,440027,6293.29,69.92,3,3,8,primary,block of flats,2018,52.304988716615,20.997190475464,350
7070,307211,6180.06,49.71,2,4,8,primary,apartment building,2018,52.305146161957,20.997190475464,220
7071,391126,6202.44,63.06,3,4,8,primary,tenement house,2018,52.304936234711,20.996761322021,800
7072,485012,6176.92,78.52,3,4,8,primary,block of flats,2018,52.305041198458,20.996932983398,350
7073,485012,6176.92,78.52,3,4,8,primary,apartment building,2018,52.305041198458,20.996932983398,630
7074,390540,6194.13,63.05,3,5,8,primary,block of flats,2018,52.305408569614,20.997104644775,422
7075,436482,6242.59,69.92,3,4,8,primary,apartment building,2018,52.304936234711,20.996932983398,600
7076,485692,6185.58,78.52,3,5,8,primary,block of flats,2018,52.305618494621,20.997362136841,563
7077,293507,6215.73,47.22,2,5,8,primary,block of flats,2018,52.304831270714,20.998048782349,750
7078,617209,6166.54,100.09,4,5,8,primary,tenement house,2018,52.2296756,21.0122287,420
7079,307211,6180.06,49.71,2,6,8,primary,block of flats,2018,52.2296756,21.0122287,555
7080,391187,6202.43,63.07,3,6,8,primary,block of flats,2018,52.2296756,21.0122287,500
7081,469544,6179.02,75.99,3,6,8,primary,block of flats,2018,52.2296756,21.0122287,600
7082,657315,6567.24,100.09,4,6,8,primary,block of flats,2018,52.2296756,21.0122287,420
7083,673120,6692.38,100.58,4,7,8,primary,block of flats,2018,52.2118611,21.0642711,490
7084,415890,6594.1,63.07,3,7,8,primary,block of flats,2018,52.2296756,21.0122287,300
7085,510360,6628.05,77,3,7,8,primary,tenement house,2018,52.2296756,21.0122287,500
7086,611785,6528.49,93.71,4,7,8,primary,apartment building,2018,52.2296756,21.0122287,450
7087,505420,6564.75,76.99,3,8,8,primary,block of flats,2018,52.2296756,21.0122287,900
7088,591015,6550.82,90.22,4,8,8,primary,apartment building,2018,52.2296756,21.0122287,550
7089,380225,6524.11,58.28,3,8,8,primary,block of flats,2018,52.2296756,21.0122287,700
7090,390733,6194.25,63.08,3,1,8,primary,tenement house,2018,52.30721258016,20.995860099792,400
7091,307675,6190.64,49.7,2,1,8,primary,tenement house,2018,52.305251125206,20.996932983398,300
7092,485652,6185.07,78.52,3,1,8,primary,block of flats,2018,52.305670975717,20.996246337891,850
7093,390577,6202.59,62.97,3,2,8,primary,block of flats,2018,52.305093680238,20.997533798218,350
7094,440027,6293.29,69.92,3,1,8,primary,block of flats,2018,52.305041198458,20.996761322021,570
7095,307211,6180.06,49.71,2,2,8,primary,apartment building,2018,52.304936234711,20.997276306152,650
7096,484977,6176.48,78.52,3,2,8,primary,block of flats,2018,52.304936234711,20.99684715271,550
7097,436482,6242.59,69.92,3,2,8,primary,block of flats,2018,52.304726306469,20.996503829956,850
7098,436482,6242.59,69.92,3,2,8,primary,block of flats,2018,52.304726306469,20.996503829956,380
7099,390792,6196.16,63.07,3,3,8,primary,apartment building,2018,52.304831270714,20.996589660645,600
7100,659000,11981.82,55,3,1,5,secondary,block of flats,2017,52.23758,20.9756,620
7101,1150000,13345.71,86.17,3,4,6,secondary,apartment building,2006,52.2036109,21.011942,790
7102,799000,9987.5,80,2,4,6,secondary,apartment building,2008,52.13381,21.06528,610
7103,485652,6185.07,78.52,3,3,8,primary,apartment building,2018,52.304831270714,20.997447967529,570
7104,485652,6185.07,78.52,3,3,8,primary,apartment building,2018,52.304831270714,20.997447967529,700
7105,327216,8045.64,40.67,2,1,8,primary,apartment building,2018,52.240509390575,21.082357764135,750
7106,485652,6185.07,78.52,3,3,8,primary,block of flats,2018,52.304831270714,20.997447967529,440
7107,337926,8308.97,40.67,2,3,8,primary,block of flats,2018,52.240509390575,21.082357764135,800
7108,337824,8304.42,40.68,2,5,8,primary,apartment building,2018,52.240509390575,21.082357764135,450
7109,352002,8652.95,40.68,2,8,8,primary,apartment building,2018,52.240509390575,21.082357764135,456
7110,344760,8474.93,40.68,2,7,8,primary,block of flats,2018,52.240509390575,21.082357764135,459
7111,330786,8131.42,40.68,2,3,8,primary,block of flats,2018,52.240509390575,21.082357764135,459
7112,373830,7942,47.07,2,2,8,secondary,tenement house,2018,52.240509390575,21.082357764135,630
7113,373830,7942,47.07,2,2,8,primary,apartment building,2018,52.240509390575,21.082357764135,900
7114,535092,8214.49,65.14,3,6,8,primary,tenement house,2018,52.240509390575,21.082357764135,950
7115,604146,8379.28,72.1,3,6,8,secondary,block of flats,2018,52.240509390575,21.082357764135,750
7116,540600,8299.05,65.14,3,2,8,primary,block of flats,2018,52.240509390575,21.082357764135,500
7117,604146,8379.28,72.1,3,6,8,primary,tenement house,2018,52.240509390575,21.082357764135,770
7118,540600,8299.05,65.14,3,2,8,secondary,block of flats,2018,52.240509390575,21.082357764135,600
7119,535092,8214.49,65.14,3,6,8,secondary,apartment building,2018,52.240509390575,21.082357764135,530
7120,796212,9738.41,81.76,4,8,8,primary,block of flats,2018,52.240509390575,21.082357764135,900
7121,456858,6941.02,65.82,3,1,4,primary,tenement house,2017,52.247172841533,20.897973775645,360
7122,390792,6196.16,63.07,3,3,8,primary,block of flats,2018,52.304831270714,20.996589660645,450
7123,390792,6196.16,63.07,3,3,8,primary,tenement house,2018,52.304831270714,20.996589660645,370
7124,755850,15000,50.39,3,3,8,primary,apartment building,2016,52.233260136919,21.036522388458,435
7125,755850,15000,50.39,3,3,8,primary,apartment building,2016,52.233397037936,21.036318540573,850
7126,856420,10149.56,84.38,3,5,10,primary,block of flats,2015,52.188851803451,20.992813110352,680
7127,844790,9579.2,88.19,3,1,10,primary,tenement house,2015,52.188943887357,20.993413925171,950
7128,856830,9717.93,88.17,3,3,10,primary,block of flats,2015,52.188766296797,20.992791652679,850
7129,1108450,10792.04,102.71,4,7,10,primary,tenement house,1961,52.188772874237,20.992834568024,3900
7130,1064460,9470.28,112.4,3,5,10,primary,tenement house,2015,52.188825493729,20.993070602417,650
7131,870310,10343.59,84.14,3,5,10,primary,apartment building,2015,52.188496620885,21.002233028412,270
7132,844790,9579.2,88.19,3,1,10,primary,block of flats,2015,52.188864958307,21.002082824707,340
7133,856420,10149.56,84.38,3,5,10,primary,tenement house,2015,52.188693944883,20.992856025696,480
7134,1050340,10201.44,102.96,4,5,10,primary,block of flats,2015,52.188746564468,20.99289894104,580
7135,1057690,9411.73,112.38,3,3,10,primary,tenement house,2017,52.188805761427,20.992877483368,400
7136,2597740,15909.73,163.28,4,5,10,primary,apartment building,2015,52.188746564468,20.993113517761,350
7137,916890,8727.3,105.06,3,3,10,primary,apartment building,2015,52.188746564468,20.993134975433,540
7138,1098467,13297.02,82.61,3,5,10,primary,tenement house,2015,52.188733409578,20.993971824646,470
7139,431158,8050,53.56,2,2,4,primary,block of flats,2015,52.208678328504,21.063301563263,680
7140,410630,8049.99,51.01,2,3,4,primary,block of flats,2015,52.209289752349,21.063355207443,400
7141,431158,8050,53.56,2,2,4,primary,block of flats,2015,52.208678328504,21.063301563263,1050
7142,411677,8050,51.14,2,3,4,primary,block of flats,2015,52.209177987329,21.063033342361,440
7143,405927,7950,51.06,2,2,4,primary,block of flats,2015,52.209177987329,21.063183546066,340
7144,424053,7950,53.34,2,1,4,primary,block of flats,2015,52.209148402423,21.063178181648,385
7145,296622,6164.21,48.12,2,1,8,primary,block of flats,2017,52.304522937537,20.992405414581,570
7146,296410,6194.57,47.85,2,4,7,primary,tenement house,2017,52.304568859635,20.992405414581,500
7147,286506,6186.7,46.31,2,1,7,primary,block of flats,2017,52.304536058141,20.992416143417,450
7148,296405,6175.1,48,2,1,8,primary,tenement house,2017,52.304562299338,20.992437601089,250
7149,286506,6186.7,46.31,2,1,7,primary,block of flats,2017,52.304536058141,20.992416143417,400
7150,411838,8050,51.16,2,3,4,primary,tenement house,2015,52.209283177944,21.063376665115,600
7151,302499,6231.95,48.54,2,1,6,primary,block of flats,2017,52.304549178742,20.992330312729,600
7152,298090,6165.25,48.35,2,5,6,primary,block of flats,2017,52.304516377233,20.992255210876,1000
7153,297306,6173.3,48.16,2,1,6,primary,block of flats,2017,52.30455573904,20.992416143417,415
7154,298090,6165.25,48.35,2,1,6,primary,apartment building,2017,52.304450774142,20.99213719368,580
7155,298090,6165.25,48.35,2,3,6,primary,apartment building,2017,52.304536058141,20.992351770401,1300
7156,308686,6234.82,49.51,2,1,7,primary,tenement house,2017,52.304516377233,20.992351770401,550
7157,369038,6235.86,59.18,3,1,8,primary,apartment building,2017,52.304522937537,20.992287397385,500
7158,312021,6239.17,50.01,2,1,6,primary,block of flats,2017,52.304463894768,20.99219083786,600
7159,371876,6238.48,59.61,3,5,6,primary,apartment building,2017,52.304529497839,20.99211037159,844
7160,372059,6238.41,59.64,3,1,6,primary,block of flats,2017,52.304490136008,20.991772413254,590
7161,371998,6238.44,59.63,3,4,6,primary,apartment building,2017,52.304509816928,20.992115736008,450
7162,371876,6238.48,59.61,3,6,6,primary,tenement house,2017,52.304490136008,20.992008447647,450
7163,372120,6238.39,59.65,3,2,6,primary,block of flats,2017,52.304542618442,20.99219083786,580
7164,397174,6153.92,64.54,3,2,6,primary,block of flats,2017,52.304490136008,20.991868972778,650
7165,394344,6152.97,64.09,3,1,8,primary,tenement house,2017,52.304437653512,20.991568565369,589
7166,394344,6152.97,64.09,3,1,8,primary,block of flats,2017,52.304549178742,20.991933345795,430
7167,394002,6154.36,64.02,3,1,6,primary,block of flats,2017,52.30447701539,20.992169380188,350
7168,405115,6704.98,60.42,3,6,8,primary,block of flats,2017,52.30818999517,20.993896722794,450
7169,403920,6209.38,65.05,3,2,8,primary,tenement house,2017,52.307927603998,20.993875265121,700
7170,397235,6153.91,64.55,3,3,8,primary,block of flats,2017,52.308229353712,20.993778705597,450
7171,403920,6209.38,65.05,3,2,8,primary,apartment building,2017,52.307927603998,20.993875265121,650
7172,400267,6156.06,65.02,3,4,8,primary,block of flats,2017,52.308098158437,20.993875265121,1250
7173,468254,6240.06,75.04,3,1,8,primary,tenement house,2017,52.307822647093,20.993864536285,690
7174,426775,6552.66,65.13,3,7,8,primary,tenement house,2017,52.307914484398,20.993875265121,275
7175,580000,6979.54,83.1,4,3,7,secondary,apartment building,2007,52.1893764,20.9075443,350
7176,1650000,17780.17,92.8,3,2,3,secondary,apartment building,1929,52.20562,20.99456,620
7177,431316,6412.67,67.26,3,1,8,primary,block of flats,2017,52.307927603998,20.993896722794,400
7178,589323,6240.85,94.43,4,6,8,primary,apartment building,2017,52.307763608725,20.993800163269,470
7179,506825,6691.64,75.74,3,6,8,primary,apartment building,2017,52.30786856577,20.993853807449,600
7180,506400,6671.94,75.9,3,5,8,primary,block of flats,2017,52.307822647093,20.993778705597,255
7181,479000,6664.81,71.87,3,6,8,primary,tenement house,2017,52.307763608725,20.99390745163,400
7182,525820,6664.39,78.9,4,7,8,primary,apartment building,2017,52.307770168548,20.993875265121,1100
7183,620326,6303.49,98.41,4,4,8,primary,apartment building,2017,52.30778328819,20.993832349777,506.11
7184,608874,6232.72,97.69,4,6,8,primary,block of flats,2017,52.30794728339,20.993885993958,615
7185,647430,6628.75,97.67,4,7,8,primary,block of flats,2017,52.30778984801,20.993832349777,700
7186,638640,6643.5,96.13,4,5,8,primary,tenement house,2017,52.307638971912,20.99390745163,500
7187,627525,6644.7,94.44,4,7,8,primary,block of flats,2017,52.307691450613,20.993875265121,350
7188,727340,6658.18,109.24,4,6,8,primary,block of flats,2017,52.307724249769,20.993800163269,400
7189,660915,6705.03,98.57,4,5,8,primary,apartment building,2017,52.30778328819,20.993875265121,280
7190,748855,6620.01,113.12,4,6,8,primary,apartment building,2017,52.30778984801,20.993789434433,650
7191,677925,6568.4,103.21,4,6,8,primary,apartment building,2017,52.307737369425,20.993832349777,300
7192,750515,6192.37,121.2,4,4,8,primary,apartment building,2017,52.307811167417,20.993843078613,732
7193,774324,6205.02,124.79,4,4,8,primary,block of flats,2017,52.307776728369,20.993843078613,570
7194,797710,6581.77,121.2,4,5,8,primary,block of flats,2017,52.307652091593,20.993810892105,450
7195,750515,6192.37,121.2,4,4,8,primary,block of flats,2017,52.307811167417,20.993843078613,418
7196,824310,6605.05,124.8,4,5,8,primary,apartment building,2017,52.307802967646,20.993767976761,820
7197,334851,7300,45.87,3,2,15,primary,tenement house,2016,52.222936120187,20.958105325699,980
7198,334851,7300,45.87,3,2,15,primary,block of flats,2016,52.222936120187,20.958105325699,650
7199,342078,7300,46.86,3,1,15,primary,tenement house,2018,52.222906544444,20.958158969879,450
7200,334851,7300,45.87,3,1,15,primary,apartment building,2018,52.2228375343,20.95796585083,770
7201,342078,7300,46.86,3,1,15,primary,tenement house,2018,52.222863823892,20.958089232445,650
7202,342078,7300,46.86,3,1,15,primary,apartment building,2018,52.222942692572,20.958175063133,650
7203,351450,7500,46.86,3,5,15,primary,block of flats,2018,52.222903258249,20.958083868027,1000
7204,351450,7500,46.86,3,5,15,primary,block of flats,2018,52.222824389499,20.958083868027,935
7205,403338,7800,51.71,3,10,15,primary,apartment building,2018,52.22271265853,20.958137512207,390
7206,281689,6317.31,44.59,2,3,5,primary,block of flats,2016,52.344948737103,20.937023162842,530
7207,291082,6527.97,44.59,2,1,3,primary,block of flats,2016,52.469769,21.066745,670
7208,271716.5,6335.19,42.89,2,3,10,primary,block of flats,2016,52.344398171487,20.936615467072,660
7209,292064.5,6550,44.59,2,2,3,primary,block of flats,2016,52.344057341717,20.936808586121,500
7210,290230.5,6508.87,44.59,2,1,3,primary,block of flats,2016,52.344371953906,20.93670129776,300
7211,281689,6317.31,44.59,2,3,4,primary,block of flats,2016,52.344948737103,20.937023162842,150
7212,281689,6317.31,44.59,2,2,3,primary,tenement house,2016,52.344948737103,20.937023162842,420
7213,347477.5,6568.57,52.9,3,1,3,primary,block of flats,2016,52.343985242776,20.936604738235,800
7214,292130,6551.47,44.59,2,1,3,primary,block of flats,2016,52.344070450603,20.936712026596,450
7215,348067,6580.96,52.89,3,2,3,primary,block of flats,2016,52.344070450603,20.936636924744,844
7216,450840,9705.92,46.45,2,4,7,primary,block of flats,2016,52.283406848501,20.942687988281,300
7217,569568,9601.62,59.32,2,1,4,primary,apartment building,2018,52.283695638546,20.942730903625,500
7218,569568,9601.62,59.32,2,1,4,primary,tenement house,2014,52.283695638546,20.942730903625,470
7219,844560,9180,92,3,2,4,primary,block of flats,1975,52.283802293485,20.942591428757,400
7220,207495,6184.65,33.55,1,2,6,primary,block of flats,2018,52.30447045508,20.988800525665,730
7221,286506,6186.7,46.31,2,1,7,primary,apartment building,2017,52.30887220494,20.985431671143,600
7222,427559,6363.43,67.19,3,1,7,primary,block of flats,2017,52.307022342515,20.987877845764,450
7223,359704,7989.87,45.02,2,1,7,primary,block of flats,2017,52.176273981198,21.041736602783,518
7224,273576,9273.76,29.5,1,7,14,primary,tenement house,2017,52.178168776135,21.026544570923,380
7225,1008770.93,9049.71,111.47,5,6,7,primary,block of flats,2017,52.178695093737,21.032381057739,690
7226,516490,9351.62,55.23,3,4,7,primary,apartment building,2017,52.176273981198,21.041736602783,1800
7227,594962.03,8173.68,72.79,4,1,7,primary,block of flats,2017,52.176273981198,21.041736602783,400
7228,514528,8087.52,63.62,3,7,7,primary,apartment building,2017,52.176273981198,21.041736602783,435
7229,525820,6664.39,78.9,4,7,7,primary,tenement house,2017,52.310918771171,20.983114242554,300
7230,279786,8870.83,31.54,1,5,8,primary,block of flats,2018,52.241722594021,21.078987121582,520
7231,297430,6164.35,48.25,2,4,6,primary,block of flats,2017,52.310918771171,20.983114242554,550
7232,341720,6658.61,51.32,3,6,6,primary,apartment building,2017,52.310918771171,20.983114242554,450
7233,337926,8308.97,40.67,2,3,8,primary,apartment building,2018,52.241722594021,21.078987121582,330
7234,344760,8474.93,40.68,2,7,8,primary,apartment building,2018,52.241722594021,21.078987121582,500
7235,271116,8595.94,31.54,1,2,8,primary,apartment building,2018,52.241722594021,21.078987121582,450
7236,604146,8379.28,72.1,3,6,8,primary,block of flats,2018,52.241722594021,21.078987121582,550
7237,434520,7611.14,57.09,3,1,8,primary,tenement house,2018,52.241722594021,21.078987121582,600
7238,233000,6743.85,34.55,2,1,5,primary,block of flats,2018,52.216363248645,20.931186676025,400
7239,796212,9738.41,81.76,4,8,8,primary,tenement house,2018,52.241722594021,21.078987121582,665
7240,365600,6251.71,58.48,3,3,5,primary,block of flats,2018,52.216363248645,20.931186676025,500
7241,213500,6887.1,31,1,1,5,primary,block of flats,2018,52.216363248645,20.931186676025,380
7242,331300,6596.97,50.22,3,1,5,primary,block of flats,2018,52.216363248645,20.931186676025,400
7243,370900,6218.98,59.64,3,1,5,primary,apartment building,2018,52.305461050959,20.988521575928,850
7244,370900,6218.98,59.64,3,1,5,primary,apartment building,2018,52.305461050959,20.988521575928,1250
